MFR URL,Ref URL 1,Ref URL 2,Ref URL 3,Ref URL 4,Ref URL 5,PART_NUMBER,Dept,Class,Fine,SKU - MY_PART_NUMBER,Mfg_Part_Num,Part_Desc,E1_Brand,Unilog_Brand,DIB_Brand,Part_Manuf,MANUFACTURER_NAME,BRAND_NAME,TRADE_NAME,MANUFACTURER_PART_NUMBER,ALTERNATE_PART_NUMBER,Classpath,MOBILE_DESC,INVOICE_DESC,SHORT_DESC,LONG_DESC1,RETAIL_DESC,MARKETING_DESCRIPTION,ITEM_FEATURES_1,ITEM_FEATURES_2,ITEM_FEATURES_3,ITEM_FEATURES_4,ITEM_FEATURES_5,ITEM_FEATURES_6,ITEM_FEATURES_7,ITEM_FEATURES_8,ITEM_FEATURES_9,ITEM_FEATURES_10,ITEM_FEATURES_11,ITEM_FEATURES_12,ITEM_FEATURES_13,ITEM_FEATURES_14,ITEM_FEATURES_15,ITEM_FEATURES_16,ITEM_FEATURES_17,ITEM_FEATURES_18,ITEM_FEATURES_19,ITEM_FEATURES_20,With,Standard/Approvals,Prop 65,Application,Includes,Product Name,ATTRIBUTE_LABEL 1,ATTRIBUTE_VALUE 1,ATTRIBUTE_UOM 1,ATTRIBUTE_LABEL 2,ATTRIBUTE_VALUE 2,ATTRIBUTE_UOM 2,ATTRIBUTE_LABEL 3,ATTRIBUTE_VALUE 3,ATTRIBUTE_UOM 3,ATTRIBUTE_LABEL 4,ATTRIBUTE_VALUE 4,ATTRIBUTE_UOM 4,ATTRIBUTE_LABEL 5,ATTRIBUTE_VALUE 5,ATTRIBUTE_UOM 5,ATTRIBUTE_LABEL 6,ATTRIBUTE_VALUE 6,ATTRIBUTE_UOM 6,ATTRIBUTE_LABEL 7,ATTRIBUTE_VALUE 7,ATTRIBUTE_UOM 7,ATTRIBUTE_LABEL 8,ATTRIBUTE_VALUE 8,ATTRIBUTE_UOM 8,ATTRIBUTE_LABEL 9,ATTRIBUTE_VALUE 9,ATTRIBUTE_UOM 9,ATTRIBUTE_LABEL 10,ATTRIBUTE_VALUE 10,ATTRIBUTE_UOM 10,ATTRIBUTE_LABEL 11,ATTRIBUTE_VALUE 11,ATTRIBUTE_UOM 11,ATTRIBUTE_LABEL 12,ATTRIBUTE_VALUE 12,ATTRIBUTE_UOM 12,ATTRIBUTE_LABEL 13,ATTRIBUTE_VALUE 13,ATTRIBUTE_UOM 13,ATTRIBUTE_LABEL 14,ATTRIBUTE_VALUE 14,ATTRIBUTE_UOM 14,ATTRIBUTE_LABEL 15,ATTRIBUTE_VALUE 15,ATTRIBUTE_UOM 15,ATTRIBUTE_LABEL 16,ATTRIBUTE_VALUE 16,ATTRIBUTE_UOM 16,ATTRIBUTE_LABEL 17,ATTRIBUTE_VALUE 17,ATTRIBUTE_UOM 17,ATTRIBUTE_LABEL 18,ATTRIBUTE_VALUE 18,ATTRIBUTE_UOM 18,ATTRIBUTE_LABEL 19,ATTRIBUTE_VALUE 19,ATTRIBUTE_UOM 19,ATTRIBUTE_LABEL 20,ATTRIBUTE_VALUE 20,ATTRIBUTE_UOM 20,ATTRIBUTE_LABEL 21,ATTRIBUTE_VALUE 21,ATTRIBUTE_UOM 21,ATTRIBUTE_LABEL 22,ATTRIBUTE_VALUE 22,ATTRIBUTE_UOM 22,ATTRIBUTE_LABEL 23,ATTRIBUTE_VALUE 23,ATTRIBUTE_UOM 23,ATTRIBUTE_LABEL 24,ATTRIBUTE_VALUE 24,ATTRIBUTE_UOM 24,ATTRIBUTE_LABEL 25,ATTRIBUTE_VALUE 25,ATTRIBUTE_UOM 25,ATTRIBUTE_LABEL 26,ATTRIBUTE_VALUE 26,ATTRIBUTE_UOM 26,ATTRIBUTE_LABEL 27,ATTRIBUTE_VALUE 27,ATTRIBUTE_UOM 27,ATTRIBUTE_LABEL 28,ATTRIBUTE_VALUE 28,ATTRIBUTE_UOM 28,ATTRIBUTE_LABEL 29,ATTRIBUTE_VALUE 29,ATTRIBUTE_UOM 29,ATTRIBUTE_LABEL 30,ATTRIBUTE_VALUE 30,ATTRIBUTE_UOM 30,ATTRIBUTE_LABEL 31,ATTRIBUTE_VALUE 31,ATTRIBUTE_UOM 31,ATTRIBUTE_LABEL 32,ATTRIBUTE_VALUE 32,ATTRIBUTE_UOM 32,ATTRIBUTE_LABEL 33,ATTRIBUTE_VALUE 33,ATTRIBUTE_UOM 33,ATTRIBUTE_LABEL 34,ATTRIBUTE_VALUE 34,ATTRIBUTE_UOM 34,ATTRIBUTE_LABEL 35,ATTRIBUTE_VALUE 35,ATTRIBUTE_UOM 35,ATTRIBUTE_LABEL 36,ATTRIBUTE_VALUE 36,ATTRIBUTE_UOM 36,ATTRIBUTE_LABEL 37,ATTRIBUTE_VALUE 37,ATTRIBUTE_UOM 37,ATTRIBUTE_LABEL 38,ATTRIBUTE_VALUE 38,ATTRIBUTE_UOM 38,ATTRIBUTE_LABEL 39,ATTRIBUTE_VALUE 39,ATTRIBUTE_UOM 39,ATTRIBUTE_LABEL 40,ATTRIBUTE_VALUE 40,ATTRIBUTE_UOM 40,ATTRIBUTE_LABEL 41,ATTRIBUTE_VALUE 41,ATTRIBUTE_UOM 41,ATTRIBUTE_LABEL 42,ATTRIBUTE_VALUE 42,ATTRIBUTE_UOM 42,ATTRIBUTE_LABEL 43,ATTRIBUTE_VALUE 43,ATTRIBUTE_UOM 43,ATTRIBUTE_LABEL 44,ATTRIBUTE_VALUE 44,ATTRIBUTE_UOM 44,ATTRIBUTE_LABEL 45,ATTRIBUTE_VALUE 45,ATTRIBUTE_UOM 45,ATTRIBUTE_LABEL 46,ATTRIBUTE_VALUE 46,ATTRIBUTE_UOM 46,ATTRIBUTE_LABEL 47,ATTRIBUTE_VALUE 47,ATTRIBUTE_UOM 47,ATTRIBUTE_LABEL 48,ATTRIBUTE_VALUE 48,ATTRIBUTE_UOM 48,ATTRIBUTE_LABEL 49,ATTRIBUTE_VALUE 49,ATTRIBUTE_UOM 49,ATTRIBUTE_LABEL 50,ATTRIBUTE_VALUE 50,ATTRIBUTE_UOM 50,UPC,EAN,GTIN,UNSPSC,Warranty,List Price,Selling Qty,Selling UOM,Standard Packaging Information,LENGTH,LENGTH_UOM,HEIGHT,HEIGHT_UOM,WIDTH,WIDTH_UOM,WEIGHT,WEIGHT_UOM,VOLUME,VOLUME_UOM,Product Image,Alternate Image 1,Alternate Image 2,Alternate Image 3,Alternate Image 4,SDS,SDS_1,Warranty Information,Catalog,Specification Sheet,Instruction/Installation Manual,Service Manual,Owners/User Manual,Line Drawing,MTR,RoHS,Full Engineering Drawing,Energy Star Guide,Technical Bulletin,Submittal,Compatibility Chart,Size Chart,Product Label/Insert,Video Link,Video Link 1,Country Of Origin,Discontinued,Actual Image (Yes/No)
,,,,,,,General Supplies,General,General,,DT402B,"DT402B 2"" #40 Torx Drive Bit",,,,,Freud Inc,Diablo,Diablo,DT402B,,General Supplies > General > General,"Diablo DT402B Torx Drive, DT402B",DT402B TORX DRIVE,"Diablo DT402B Torx Drive, DT402B","Diablo DT402B Torx Drive, Model DT402B","Diablo DT402B Torx Drive, DT402B",,,,,,,,,,,,,,,,,,,,,,,,,DT402B Torx Drive,,DT402B Torx Drive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,Fasteners,Threaded Fasteners,Screws,,DDWSSB,DDWSSB #2 Drywall Screw Setter,,,,,Freud Inc,Diablo,Diablo,DDWSSB,,Fasteners > Threaded Fasteners > Screws,"Diablo Screw, DDWSSB",SCREW,"Diablo Screw, DDWSSB","Diablo Screw, Model DDWSSB","Diablo Screw, DDWSSB",,,,,,,,,,,,,,,,,,,,,,,,,Screw,,Screw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31171502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,General Supplies,General,General,,191V02-0,191V02-0 Makita #2 Phillips Bit 5pk,,,,,Makita Usa Inc,Makita,Makita,191V02-0,,General Supplies > General > General,"Makita 191V02-0 Makita Phillips, 191V02-0",191V02-0 MAKITA PHILLIPS,"Makita 191V02-0 Makita Phillips, 191V02-0","Makita 191V02-0 Makita Phillips, Model 191V02-0","Makita 191V02-0 Makita Phillips, 191V02-0",,,,,,,,,,,,,,,,,,,,,,,,,191V02-0 Makita Phillips,,191V02-0 Makita Phillips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,General Supplies,General,General,,XTS02Z,"XTS02Z Makita 18V 1/4"" Narrow Crown Stapler 18GA",,,,,Makita Usa Inc,Makita,Makita,XTS02Z,,General Supplies > General > General,"Makita XTS02Z Makita 18V, XTS02Z, Voltage 18 V",XTS02Z MAKITA 18V 18V,"Makita XTS02Z Makita 18V, XTS02Z","Makita XTS02Z Makita 18V, Model XTS02Z, Voltage 18 V","Makita XTS02Z Makita 18V, XTS02Z",,Voltage: 18 V,,,,,,,,,,,,,,,,,,,,,,,XTS02Z Makita 18V,,XTS02Z Makita 18V,Voltage,18,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,Tools,Power Tools,Drills,,DCF809D1,"DCF809D1 Dewalt Atomic 20V 1/4"" Impact Driver Kit",,,,,Black & Decker/dewlt,DEWALT,DEWALT,DCF809D1,,Tools > Power Tools > Drills,"DEWALT Power Drill, Atomic, DCF809D1, Voltage 20 V",POWER DRILL 20V,"DEWALT Power Drill, Atomic, DCF809D1","DEWALT Power Drill, Atomic, Model DCF809D1, Voltage 20 V","DEWALT Power Drill, Atomic, DCF809D1",,Voltage: 20 V,,,,,,,,,,,,,,,,,,,,,,,Power Drill,,Power Drill,Voltage,20,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27112701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,Tools,Power Tools,Drills,,2761-20,"2761-20 Milw M18 1/4"" Hex Hydraulic Driver",,,,,Milwaukee Accessory,Milwaukee,Milwaukee,2761-20,,Tools > Power Tools > Drills,"Milwaukee Power Drill, M18, 2761-20",POWER DRILL,"Milwaukee Power Drill, M18, 2761-20","Milwaukee Power Drill, M18, Model 2761-20","Milwaukee Power Drill, M18, 2761-20",,,,,,,,,,,,,,,,,,,,,,,,,Power Drill,,Power Drill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27112701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,General Supplies,General,General,,2761-22,2761-22 Milw M18 Surge Kit,,,,,Milwaukee Accessory,Milwaukee,Milwaukee,2761-22,,General Supplies > General > General,"Milwaukee Milw M18 Surge, M18, 2761-22",MILW M18 SURGE,"Milwaukee Milw M18 Surge, M18, 2761-22","Milwaukee Milw M18 Surge, M18, Model 2761-22","Milwaukee Milw M18 Surge, M18, 2761-22",,,,,,,,,,,,,,,,,,,,,,,,,Milw M18 Surge,,Milw M18 Surge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,Tools,Power Tools,Drills,,3450-20,3450-20 Milw M12 Impact Driver - Brushless Compact (Bare),,,,,Milwaukee Accessory,Milwaukee,Milwaukee,3450-20,,Tools > Power Tools > Drills,"Milwaukee Power Drill, M12, 3450-20",POWER DRILL,"Milwaukee Power Drill, M12, 3450-20","Milwaukee Power Drill, M12, Model 3450-20","Milwaukee Power Drill, M12, 3450-20",,,,,,,,,,,,,,,,,,,,,,,,,Power Drill,,Power Drill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27112701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,Tools,Power Tools,Drills,,KPTDV025A,KPTDV025A Kreg 20V Ionic Compact Impact Driver,,,,,Kreg Tool Company,,,KPTDV025A,,Tools > Power Tools > Drills,"Power Drill, Compact, KPTDV025A, Voltage 20 V, Amperage 25 A",POWER DRILL 20V 25A,"Power Drill, Compact, KPTDV025A","Power Drill, Compact, Model KPTDV025A, Voltage 20 V, Amperage 25 A","Power Drill, Compact, KPTDV025A",,Voltage: 20 V,Amperage: 25 A,,,,,,,,,,,,,,,,,,,,,,Power Drill,,Power Drill,Voltage,20,V,Amperage,25,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27112701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,Tools,Hand Tools,Wrenches,,3048-20,"3048-20 Milw M12 1/4"" Impact Wrench w/Friction Ring",,,,,Milwaukee Accessory,Milwaukee,Milwaukee,3048-20,,Tools > Hand Tools > Wrenches,"Milwaukee Wrench, M12, 3048-20",WRENCH,"Milwaukee Wrench, M12, 3048-20","Milwaukee Wrench, M12, Model 3048-20","Milwaukee Wrench, M12, 3048-20",,,,,,,,,,,,,,,,,,,,,,,,,Wrench,,Wrench,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27111513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,Tools,Hand Tools,Wrenches,,3049-20,"3049-20 Milw M12 3/8"" Impact Wrench w/Friction Ring",,,,,Milwaukee Accessory,Milwaukee,Milwaukee,3049-20,,Tools > Hand Tools > Wrenches,"Milwaukee Wrench, M12, 3049-20",WRENCH,"Milwaukee Wrench, M12, 3049-20","Milwaukee Wrench, M12, Model 3049-20","Milwaukee Wrench, M12, 3049-20",,,,,,,,,,,,,,,,,,,,,,,,,Wrench,,Wrench,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27111513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,Tools,Hand Tools,Wrenches,,2563-20,"2563-20 Milw M12 Stubby 1/2"" Impact Wrench",,,,,Milwaukee Accessory,Milwaukee,Milwaukee,2563-20,,Tools > Hand Tools > Wrenches,"Milwaukee Wrench, M12, 2563-20",WRENCH,"Milwaukee Wrench, M12, 2563-20","Milwaukee Wrench, M12, Model 2563-20","Milwaukee Wrench, M12, 2563-20",,,,,,,,,,,,,,,,,,,,,,,,,Wrench,,Wrench,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27111513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,Tools,Power Tools,Drills,,DCF961B,"Dewalt DCF961B 20V 1/2"" Impact - Bare Tool",,,,,Black & Decker/dewlt,DEWALT,DEWALT,DCF961B,,Tools > Power Tools > Drills,"DEWALT Power Drill, DCF961B, Voltage 20 V",POWER DRILL 20V,"DEWALT Power Drill, DCF961B","DEWALT Power Drill, Model DCF961B, Voltage 20 V","DEWALT Power Drill, DCF961B",,Voltage: 20 V,,,,,,,,,,,,,,,,,,,,,,,Power Drill,,Power Drill,Voltage,20,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27112701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,Tools,Hand Tools,Wrenches,,DCF964B,"DCF964B Dewalt 20V 3/4"" Impact - Wrench (Bare)",,,,,Black & Decker/dewlt,DEWALT,DEWALT,DCF964B,,Tools > Hand Tools > Wrenches,"DEWALT Wrench, DCF964B, Voltage 20 V",WRENCH 20V,"DEWALT Wrench, DCF964B","DEWALT Wrench, Model DCF964B, Voltage 20 V","DEWALT Wrench, DCF964B",,Voltage: 20 V,,,,,,,,,,,,,,,,,,,,,,,Wrench,,Wrench,Voltage,20,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27111513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,Tools,Hand Tools,Wrenches,,2563P-20,"2563P-20 Milw M12 1/2"" Stubby - Impact Wrench w/Pin Detent",,,,,Milwaukee Accessory,Milwaukee,Milwaukee,2563P-20,,Tools > Hand Tools > Wrenches,"Milwaukee Wrench, M12, 2563P-20",WRENCH,"Milwaukee Wrench, M12, 2563P-20","Milwaukee Wrench, M12, Model 2563P-20","Milwaukee Wrench, M12, 2563P-20",,,,,,,,,,,,,,,,,,,,,,,,,Wrench,,Wrench,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27111513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,Tools,Power Tools,Drills,,DCF921P2,DCF921P2 Dewalt 20V 1/2 Impact,,,,,Black & Decker/dewlt,DEWALT,DEWALT,DCF921P2,,Tools > Power Tools > Drills,"DEWALT Power Drill, DCF921P2, Voltage 20 V",POWER DRILL 20V,"DEWALT Power Drill, DCF921P2","DEWALT Power Drill, Model DCF921P2, Voltage 20 V","DEWALT Power Drill, DCF921P2",,Voltage: 20 V,,,,,,,,,,,,,,,,,,,,,,,Power Drill,,Power Drill,Voltage,20,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27112701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,Tools,Power Tools,Drills,,XLT03Z,"XLT03Z Makita 3/8"" 18V Angle Impact",,,,,Makita Usa Inc,Makita,Makita,XLT03Z,,Tools > Power Tools > Drills,"Makita Power Drill, XLT03Z, Voltage 18 V",POWER DRILL 18V,"Makita Power Drill, XLT03Z","Makita Power Drill, Model XLT03Z, Voltage 18 V","Makita Power Drill, XLT03Z",,Voltage: 18 V,,,,,,,,,,,,,,,,,,,,,,,Power Drill,,Power Drill,Voltage,18,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27112701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,Tools,Power Tools,Drills,,XLT04Z,"XLT04Z Makita 1/4"" 18V Angle Impact",,,,,Makita Usa Inc,Makita,Makita,XLT04Z,,Tools > Power Tools > Drills,"Makita Power Drill, XLT04Z, Voltage 18 V",POWER DRILL 18V,"Makita Power Drill, XLT04Z","Makita Power Drill, Model XLT04Z, Voltage 18 V","Makita Power Drill, XLT04Z",,Voltage: 18 V,,,,,,,,,,,,,,,,,,,,,,,Power Drill,,Power Drill,Voltage,18,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27112701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,Tools,Power Tools,Drills,,XLT05Z,"XLT05Z Makita 1/2"" 18V Angle Impact",,,,,Makita Usa Inc,Makita,Makita,XLT05Z,,Tools > Power Tools > Drills,"Makita Power Drill, XLT05Z, Voltage 18 V",POWER DRILL 18V,"Makita Power Drill, XLT05Z","Makita Power Drill, Model XLT05Z, Voltage 18 V","Makita Power Drill, XLT05Z",,Voltage: 18 V,,,,,,,,,,,,,,,,,,,,,,,Power Drill,,Power Drill,Voltage,18,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27112701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,General Supplies,General,General,,DCF510B,Dewalt DCF510B 20V Rachet - Interchangeable Anvil,,,,,Black & Decker/dewlt,DEWALT,DEWALT,DCF510B,,General Supplies > General > General,"DEWALT Dewalt DCF510B 20V, DCF510B, Voltage 20 V",DEWALT DCF510B 20V 20V,"DEWALT Dewalt DCF510B 20V, DCF510B","DEWALT Dewalt DCF510B 20V, Model DCF510B, Voltage 20 V","DEWALT Dewalt DCF510B 20V, DCF510B",,Voltage: 20 V,,,,,,,,,,,,,,,,,,,,,,,Dewalt DCF510B 20V,,Dewalt DCF510B 20V,Voltage,20,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,General Supplies,General,General,,3052-20,"3052-20 Milw M12 Fuel 1/4"" Rachet",,,,,Milwaukee Accessory,Milwaukee,Milwaukee,3052-20,,General Supplies > General > General,"Milwaukee Milw M12 Fuel, M12, 3052-20",MILW M12 FUEL,"Milwaukee Milw M12 Fuel, M12, 3052-20","Milwaukee Milw M12 Fuel, M12, Model 3052-20","Milwaukee Milw M12 Fuel, M12, 3052-20",,,,,,,,,,,,,,,,,,,,,,,,,Milw M12 Fuel,,Milw M12 Fuel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,General Supplies,General,General,,3054-20,"3054-20 Milw M12 1/2"" Ratchet (Bare)",,,,,Milwaukee Accessory,Milwaukee,Milwaukee,3054-20,,General Supplies > General > General,"Milwaukee Milw M12 Ratchet, M12, 3054-20",MILW M12 RATCHET,"Milwaukee Milw M12 Ratchet, M12, 3054-20","Milwaukee Milw M12 Ratchet, M12, Model 3054-20","Milwaukee Milw M12 Ratchet, M12, 3054-20",,,,,,,,,,,,,,,,,,,,,,,,,Milw M12 Ratchet,,Milw M12 Ratchet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,General Supplies,General,General,,DCF513EB,"DCF513EB Dewalt 3/8"" Open Head Rachet",,,,,Black & Decker/dewlt,DEWALT,DEWALT,DCF513EB,,General Supplies > General > General,"DEWALT DCF513EB Dewalt Open, DCF513EB",DCF513EB DEWALT OPEN,"DEWALT DCF513EB Dewalt Open, DCF513EB","DEWALT DCF513EB Dewalt Open, Model DCF513EB","DEWALT DCF513EB Dewalt Open, DCF513EB",,,,,,,,,,,,,,,,,,,,,,,,,DCF513EB Dewalt Open,,DCF513EB Dewalt Open,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
